lmr_id,fy_qtr,cat_type,category,subcategory,netsales,litres,fyr,qtr,end_qtr,end_qtr_dt,cyr,season,cqtr
2302,FY2016Q3,Wine,Greece Wine,Greece White Wine,108814,10013,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2307,FY2016Q3,Wine,Hungary Wine,Hungary Fruit and Dessert Wine,23081,400,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2312,FY2016Q3,Wine,Hungary Wine,Hungary Red Wine,49381,3827,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2317,FY2016Q3,Wine,Hungary Wine,Hungary Sparkling Wine,63070,4937,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2322,FY2016Q3,Wine,Hungary Wine,Hungary White Wine,175713,17553,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2327,FY2016Q3,Wine,Israel Wine,Israel Red Wine,36316,1959,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2332,FY2016Q3,Wine,Israel Wine,Israel Rose Wine,1296,74,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2337,FY2016Q3,Wine,Israel Wine,Israel White Wine,11600,641,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2342,FY2016Q3,Wine,Italy Wine,Italy Fruit and Dessert Wine,1500,11,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2347,FY2016Q3,Wine,Italy Wine,Italy Red Wine,14456625,778991,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2352,FY2016Q3,Wine,Italy Wine,Italy Rose Wine,169146,9784,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2357,FY2016Q3,Wine,Italy Wine,Italy Sparkling Wine,1793641,109308,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2362,FY2016Q3,Wine,Italy Wine,Italy White Wine,4802971,375280,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2367,FY2016Q3,Wine,Italy Wine,Prosecco Wine,3880085,214545,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2372,FY2016Q3,Wine,New Zealand Wine,New Zealand Fruit and Dessert Wine,0,0,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2377,FY2016Q3,Wine,New Zealand Wine,New Zealand Red Wine,932473,43448,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2382,FY2016Q3,Wine,New Zealand Wine,New Zealand Rose Wine,0,0,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2387,FY2016Q3,Wine,New Zealand Wine,New Zealand Sparkling Wine,141447,6047,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2392,FY2016Q3,Wine,New Zealand Wine,New Zealand White Wine,10394131,595563,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2397,FY2016Q3,Wine,Other Country Wine,Other Country Fruit and Dessert Wine,215477,14884,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2402,FY2016Q3,Wine,Other Country Wine,Other Country Red Wine,73309,4099,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2407,FY2016Q3,Wine,Other Country Wine,Other Country Rose Wine,911,36,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2412,FY2016Q3,Wine,Other Country Wine,Other Country Sparkling Wine,13773,868,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2417,FY2016Q3,Wine,Other Country Wine,Other Country White Wine,37694,2169,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2422,FY2016Q3,Wine,Other Style Wine,Aperitif And Flavoured Wine,246964,17273,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2427,FY2016Q3,Wine,Other Style Wine,Mead,13077,514,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2432,FY2016Q3,Wine,Other Style Wine,Rice Wine,70614,4928,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2437,FY2016Q3,Wine,Portugal Wine,Portugal Fruit and Dessert Wine,0,0,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2442,FY2016Q3,Wine,Portugal Wine,Portugal Red Wine,585442,42273,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2447,FY2016Q3,Wine,Portugal Wine,Portugal Rose Wine,169852,16675,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2452,FY2016Q3,Wine,Portugal Wine,Portugal Sparkling Wine,0,0,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2457,FY2016Q3,Wine,Portugal Wine,Portugal White Wine,296432,25017,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2462,FY2016Q3,Wine,Sake,Japan Sake,941815,36319,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2467,FY2016Q3,Wine,Sake,Other Country Sake,77276,3338,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2472,FY2016Q3,Wine,Sake,USA Sake,780536,91343,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2477,FY2016Q3,Wine,South Africa Wine,South Africa Fruit and Dessert Wine,0,0,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2482,FY2016Q3,Wine,South Africa Wine,South Africa Red Wine,1842460,154747,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2487,FY2016Q3,Wine,South Africa Wine,South Africa Rose Wine,738,54,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2492,FY2016Q3,Wine,South Africa Wine,South Africa Sparkling Wine,103096,8087,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2497,FY2016Q3,Wine,South Africa Wine,South Africa White Wine,929462,87874,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2502,FY2016Q3,Wine,Spain Wine,Spain Fruit and Dessert Wine,0,0,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2507,FY2016Q3,Wine,Spain Wine,Spain Red Wine,6336595,492432,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2512,FY2016Q3,Wine,Spain Wine,Spain Rose Wine,29268,2160,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2517,FY2016Q3,Wine,Spain Wine,Spain Sparkling Wine,1932988,129253,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2522,FY2016Q3,Wine,Spain Wine,Spain White Wine,446741,50061,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2527,FY2016Q3,Wine,USA Wine,USA Fruit and Dessert Wine,2892,202,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2532,FY2016Q3,Wine,USA Wine,USA Red Wine,31040028,1708782,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2537,FY2016Q3,Wine,USA Wine,USA Rose Wine,1040064,137351,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2542,FY2016Q3,Wine,USA Wine,USA Sparkling Wine,593267,42099,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2547,FY2016Q3,Wine,USA Wine,USA White Wine,7902973,610002,2016,Q3,12-31,2015-12-31,2015,winter,Q4
2552,FY2016Q4,Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,121194549,36097712,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2557,FY2016Q4,Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,19051360,4366039,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2562,FY2016Q4,Beer,Domestic - BC Beer,Domestic - BC Regional Beer,27164307,7623508,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2567,FY2016Q4,Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,10875776,2991722,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2572,FY2016Q4,Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,186476,26580,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2577,FY2016Q4,Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,2304096,670788,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2582,FY2016Q4,Beer,Import Beer,Asia And South Pacific Beer,1476216,307965,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2587,FY2016Q4,Beer,Import Beer,Europe Beer,23421426,5261180,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2592,FY2016Q4,Beer,Import Beer,Mexico And Caribbean Beer,7442899,1436020,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2597,FY2016Q4,Beer,Import Beer,Other Country Beer,46977,10563,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2602,FY2016Q4,Beer,Import Beer,USA Beer,10446022,2530588,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2607,FY2016Q4,Refresh Bev,Cider,Domestic Cider,10137701,2631121,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2612,FY2016Q4,Refresh Bev,Cider,Import Cider,3670430,784248,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2617,FY2016Q4,Refresh Bev,Coolers,Malt-Based Coolers,2056565,461221,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2622,FY2016Q4,Refresh Bev,Coolers,Spirit Coolers,11745962,2647623,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2627,FY2016Q4,Refresh Bev,Coolers,Wine/Fruit Coolers,631556,131519,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2632,FY2016Q4,Spirits,Asian Spirits,China Spirits,857050,10915,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2637,FY2016Q4,Spirits,Asian Spirits,Korea Spirits,644779,35982,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2642,FY2016Q4,Spirits,Asian Spirits,Other Country Asian Spirits,55917,1772,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2647,FY2016Q4,Spirits,Gin,Dry Gin,7159425,273970,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2652,FY2016Q4,Spirits,Gin,Flavoured Gin,182956,6381,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2657,FY2016Q4,Spirits,Gin,Other Gin,137079,3180,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2662,FY2016Q4,Spirits,Grape and Fruit Brandy,Armagnac,105357,676,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2667,FY2016Q4,Spirits,Grape and Fruit Brandy,Brandy,2405209,100971,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2672,FY2016Q4,Spirits,Grape and Fruit Brandy,Cognac,2353813,18722,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2677,FY2016Q4,Spirits,Grape and Fruit Brandy,Eau de Vie,207438,4722,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2682,FY2016Q4,Spirits,Grape and Fruit Brandy,Grappa And Marc,54430,1144,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2687,FY2016Q4,Spirits,Grape and Fruit Brandy,Pisco,64307,1667,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2692,FY2016Q4,Spirits,Liqueurs,Anise And Herbal/Spice Liqueurs,5387901,189107,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2697,FY2016Q4,Spirits,Liqueurs,Coffee And Cocoa Liqueurs,1088741,45472,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2702,FY2016Q4,Spirits,Liqueurs,Cream/Dairy Liqueurs,4919186,206417,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2707,FY2016Q4,Spirits,Liqueurs,Fruit Liqueurs,2982934,115115,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2712,FY2016Q4,Spirits,Liqueurs,Nut Liqueurs,1046646,43330,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2717,FY2016Q4,Spirits,Liqueurs,Other Liqueurs,497837,20252,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2722,FY2016Q4,Spirits,Liqueurs,Whiskey Liqueurs,1339261,44954,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2727,FY2016Q4,Spirits,Other Spirits,Cachaca,31362,1040,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2732,FY2016Q4,Spirits,Other Spirits,Flavoured Spirits,547109,11624,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2737,FY2016Q4,Spirits,Other Spirits,Miscellaneous/Other Spirits,436655,12837,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2742,FY2016Q4,Spirits,Other Spirits,Moonshine Spirits,130731,4115,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2747,FY2016Q4,Spirits,Other Spirits,Ready to Mix Cocktails,516208,26153,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2752,FY2016Q4,Spirits,Other Spirits,Ready to Serve Cocktails,339078,11758,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2757,FY2016Q4,Spirits,Other Spirits,Schnapps and Akvavit,60085,1623,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2762,FY2016Q4,Spirits,Rum,Amber Rum,4296969,161908,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2767,FY2016Q4,Spirits,Rum,Dark Rum,2527308,97977,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2772,FY2016Q4,Spirits,Rum,Flavoured Rum,168901,7091,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2777,FY2016Q4,Spirits,Rum,Spiced Rum,5737288,206040,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2782,FY2016Q4,Spirits,Rum,White Rum,6075708,259563,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2787,FY2016Q4,Spirits,Tequila,Blanco/Silver Tequila,1507352,39072,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2792,FY2016Q4,Spirits,Tequila,Flavoured Tequila,132294,3282,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2797,FY2016Q4,Spirits,Tequila,Gold Tequila,3564290,103373,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2802,FY2016Q4,Spirits,Tequila,Mezcal,77566,1075,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2807,FY2016Q4,Spirits,Vodka,Flavoured Vodka,2662667,99510,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2812,FY2016Q4,Spirits,Vodka,Straight Vodka,40390778,1630825,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2817,FY2016Q4,Spirits,Whisky,American Whiskey,1995465,66060,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2822,FY2016Q4,Spirits,Whisky,Blended Malt Scotch Whisky,71808,854,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2827,FY2016Q4,Spirits,Whisky,Blended Scotch Whisky,6342897,223443,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2832,FY2016Q4,Spirits,Whisky,Bourbon Whiskey,2816790,77993,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2837,FY2016Q4,Spirits,Whisky,Canadian Whisky,22710545,920479,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2842,FY2016Q4,Spirits,Whisky,Flavoured Whisky,55573,2001,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2847,FY2016Q4,Spirits,Whisky,Irish Whiskey,2729418,81271,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2852,FY2016Q4,Spirits,Whisky,Other Country Whisky,430295,5188,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2857,FY2016Q4,Spirits,Whisky,Single Malt Scotch Whisky,7429628,95950,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2862,FY2016Q4,Wine,Argentina Wine,Argentina Red Wine,8653381,607572,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2867,FY2016Q4,Wine,Argentina Wine,Argentina Rose Wine,54391,4437,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2872,FY2016Q4,Wine,Argentina Wine,Argentina Sparkling Wine,10778,523,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2877,FY2016Q4,Wine,Argentina Wine,Argentina White Wine,596675,50716,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2882,FY2016Q4,Wine,Australia Wine,Australia Fruit and Dessert Wine,0,0,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2887,FY2016Q4,Wine,Australia Wine,Australia Red Wine,9200903,634706,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2892,FY2016Q4,Wine,Australia Wine,Australia Rose Wine,80783,6634,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2897,FY2016Q4,Wine,Australia Wine,Australia Sparkling Wine,481557,37226,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2902,FY2016Q4,Wine,Australia Wine,Australia White Wine,4572286,430317,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2907,FY2016Q4,Wine,Austria Wine,Austria Red Wine,14514,297,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2912,FY2016Q4,Wine,Austria Wine,Austria Rose Wine,0,0,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2917,FY2016Q4,Wine,Austria Wine,Austria Sparkling Wine,0,0,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2922,FY2016Q4,Wine,Austria Wine,Austria White Wine,38786,1813,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2927,FY2016Q4,Wine,Bulgaria Wine,Bulgaria Red Wine,15822,1274,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2932,FY2016Q4,Wine,Bulgaria Wine,Bulgaria Sparkling Wine,0,0,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2937,FY2016Q4,Wine,Bulgaria Wine,Bulgaria White Wine,305,27,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2942,FY2016Q4,Wine,Canada - BC,Canada - BC Dessert Wine,111994,2574,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2947,FY2016Q4,Wine,Canada - BC,Canada - BC Fruit Wine,511507,23132,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2952,FY2016Q4,Wine,Canada - BC,Canada - BC Ice Wine,762252,7694,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2957,FY2016Q4,Wine,Canada - BC,Canada - BC Red Wine,42799625,3771084,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2962,FY2016Q4,Wine,Canada - BC,Canada - BC Rose Wine,1952454,181008,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2967,FY2016Q4,Wine,Canada - BC,Canada - BC Sparkling Wine,1028745,43425,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2972,FY2016Q4,Wine,Canada - BC,Canada - BC White Wine,38780784,3846104,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2977,FY2016Q4,Wine,Canada - Other,Canada - Other Dessert Wine,4774,153,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2982,FY2016Q4,Wine,Canada - Other,Canada - Other Fruit Wine,25733,473,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2987,FY2016Q4,Wine,Canada - Other,Canada - Other Ice Wine,1197457,15699,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2992,FY2016Q4,Wine,Canada - Other,Canada - Other Red Wine,100074,3950,2016,Q4,03-31,2016-03-31,2016,winter,Q1
2997,FY2016Q4,Wine,Canada - Other,Canada - Other Rose Wine,143,9,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3002,FY2016Q4,Wine,Canada - Other,Canada - Other Sparkling Wine,337923,54061,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3007,FY2016Q4,Wine,Canada - Other,Canada - Other White Wine,37322,2208,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3012,FY2016Q4,Wine,Chile Wine,Chile Fruit and Dessert Wine,5054,156,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3017,FY2016Q4,Wine,Chile Wine,Chile Red Wine,7094802,655912,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3022,FY2016Q4,Wine,Chile Wine,Chile Rose Wine,2227,159,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3027,FY2016Q4,Wine,Chile Wine,Chile Sparkling Wine,52098,3167,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3032,FY2016Q4,Wine,Chile Wine,Chile White Wine,2714478,279839,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3037,FY2016Q4,Wine,China Wine,China Fruit and Dessert Wine,0,0,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3042,FY2016Q4,Wine,China Wine,China Red Wine,5308,247,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3047,FY2016Q4,Wine,China Wine,China White Wine,0,0,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3052,FY2016Q4,Wine,Fortified Wine,Other Fortified Domestic Wine,1129115,152306,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3057,FY2016Q4,Wine,Fortified Wine,Other Fortified Import Wine,437602,31667,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3062,FY2016Q4,Wine,Fortified Wine,Port Wine,576477,17815,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3067,FY2016Q4,Wine,Fortified Wine,Sherry Wine,223736,13148,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3072,FY2016Q4,Wine,Fortified Wine,Vermouth Wine,474616,48424,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3077,FY2016Q4,Wine,France Wine,France Champagne Wine,2314388,26253,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3082,FY2016Q4,Wine,France Wine,France Fruit and Dessert Wine,20356,339,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3087,FY2016Q4,Wine,France Wine,France Red Wine,7799988,372813,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3092,FY2016Q4,Wine,France Wine,France Rose Wine,428704,29130,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3097,FY2016Q4,Wine,France Wine,France Sparkling Wine,441092,25307,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3102,FY2016Q4,Wine,France Wine,France White Wine,2628948,138435,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3107,FY2016Q4,Wine,Georgia Wine,Georgia Red Wine,39992,2145,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3112,FY2016Q4,Wine,Georgia Wine,Georgia White Wine,0,0,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3117,FY2016Q4,Wine,Germany Wine,Germany Fruit and Dessert Wine,0,0,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3122,FY2016Q4,Wine,Germany Wine,Germany Red Wine,115625,6060,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3127,FY2016Q4,Wine,Germany Wine,Germany Rose Wine,5910,486,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3132,FY2016Q4,Wine,Germany Wine,Germany Sparkling Wine,434658,26818,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3137,FY2016Q4,Wine,Germany Wine,Germany White Wine,1374186,101080,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3142,FY2016Q4,Wine,Greece Wine,Greece Red Wine,100538,8737,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3147,FY2016Q4,Wine,Greece Wine,Greece Rose Wine,0,0,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3152,FY2016Q4,Wine,Greece Wine,Greece White Wine,81862,7524,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3157,FY2016Q4,Wine,Hungary Wine,Hungary Fruit and Dessert Wine,15160,279,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3162,FY2016Q4,Wine,Hungary Wine,Hungary Red Wine,42457,3502,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3167,FY2016Q4,Wine,Hungary Wine,Hungary Sparkling Wine,32089,2486,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3172,FY2016Q4,Wine,Hungary Wine,Hungary White Wine,138283,13580,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3177,FY2016Q4,Wine,Israel Wine,Israel Red Wine,30978,1622,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3182,FY2016Q4,Wine,Israel Wine,Israel Rose Wine,968,56,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3187,FY2016Q4,Wine,Israel Wine,Israel White Wine,13945,754,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3192,FY2016Q4,Wine,Italy Wine,Italy Fruit and Dessert Wine,14270,133,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3197,FY2016Q4,Wine,Italy Wine,Italy Red Wine,10347955,587550,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3202,FY2016Q4,Wine,Italy Wine,Italy Rose Wine,190372,11138,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3207,FY2016Q4,Wine,Italy Wine,Italy Sparkling Wine,1010781,57681,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3212,FY2016Q4,Wine,Italy Wine,Italy White Wine,3745141,286821,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3217,FY2016Q4,Wine,Italy Wine,Prosecco Wine,2137369,119022,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3222,FY2016Q4,Wine,New Zealand Wine,New Zealand Fruit and Dessert Wine,677,11,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3227,FY2016Q4,Wine,New Zealand Wine,New Zealand Red Wine,580785,26852,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3232,FY2016Q4,Wine,New Zealand Wine,New Zealand Rose Wine,24763,1306,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3237,FY2016Q4,Wine,New Zealand Wine,New Zealand Sparkling Wine,88726,3743,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3242,FY2016Q4,Wine,New Zealand Wine,New Zealand White Wine,7335228,411219,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3247,FY2016Q4,Wine,Other Country Wine,Other Country Fruit and Dessert Wine,191960,12667,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3252,FY2016Q4,Wine,Other Country Wine,Other Country Red Wine,56326,2675,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3257,FY2016Q4,Wine,Other Country Wine,Other Country Rose Wine,1661,68,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3262,FY2016Q4,Wine,Other Country Wine,Other Country Sparkling Wine,15763,1148,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3267,FY2016Q4,Wine,Other Country Wine,Other Country White Wine,30649,1510,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3272,FY2016Q4,Wine,Other Style Wine,Aperitif And Flavoured Wine,129856,9295,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3277,FY2016Q4,Wine,Other Style Wine,Mead,6618,426,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3282,FY2016Q4,Wine,Other Style Wine,Rice Wine,55875,3964,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3287,FY2016Q4,Wine,Portugal Wine,Portugal Fruit and Dessert Wine,0,0,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3292,FY2016Q4,Wine,Portugal Wine,Portugal Red Wine,592465,44612,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3297,FY2016Q4,Wine,Portugal Wine,Portugal Rose Wine,132737,13131,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3302,FY2016Q4,Wine,Portugal Wine,Portugal Sparkling Wine,0,0,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3307,FY2016Q4,Wine,Portugal Wine,Portugal White Wine,241885,20949,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3312,FY2016Q4,Wine,Sake,Japan Sake,883618,32888,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3317,FY2016Q4,Wine,Sake,Other Country Sake,62611,2558,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3322,FY2016Q4,Wine,Sake,USA Sake,745562,88921,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3327,FY2016Q4,Wine,South Africa Wine,South Africa Fruit and Dessert Wine,0,0,2016,Q4,03-31,2016-03-31,2016,winter,Q1
3332,FY2016Q4,Wine,South Africa Wine,South Africa Red Wine,1419900,118398,2016,Q4,03-31,2016-03-31,2016,winter,Q1
