"Index","EA.Open","EA.High","EA.Low","EA.Close","EA.Volume","EA.Adjusted"
"2020-05-28",117.98999786377,122.099998474121,116.769996643066,121.349998474121,4752400,118.381797790527
"2020-05-29",122.290000915527,123.139999389648,119.269996643066,122.879997253418,4571900,119.874374389648
"2020-06-01",123.279998779297,124.279998779297,122.370002746582,122.779998779297,2036400,119.776809692383
"2020-06-02",123.25,123.529998779297,120.680000305176,122.360000610352,2357800,119.367095947266
"2020-06-03",122.150001525879,122.150001525879,117.190002441406,117.930000305176,3813000,115.045448303223
"2020-06-04",117.480003356934,119.110000610352,116.050003051758,117.180000305176,2905300,114.313789367676
"2020-06-05",115.440002441406,119.199996948242,113.279998779297,118.319999694824,3355300,115.425910949707
"2020-06-08",116.5,119.580001831055,115.889999389648,119.51000213623,3500100,116.586814880371
"2020-06-09",120.099998474121,121.76000213623,118.540000915527,121.069999694824,2346000,118.10863494873
"2020-06-10",122.150001525879,125.660003662109,121.459999084473,124.809997558594,3956100,121.75715637207
"2020-06-11",124.660003662109,127.540000915527,121.940002441406,122.419998168945,3509300,119.425621032715
"2020-06-12",123.099998474121,124.76000213623,119.809997558594,121.970001220703,2525400,118.986633300781
"2020-06-15",122.900001525879,127.5,122.709999084473,126.519996643066,3882600,123.425338745117
"2020-06-16",127.139999389648,127.870002746582,125.059997558594,125.730003356934,2513800,122.654670715332
"2020-06-17",126.730003356934,129.009994506836,126.290000915527,128.110000610352,2173300,124.976432800293
"2020-06-18",128.100006103516,129.449996948242,128.100006103516,129.350006103516,2461100,126.18611907959
"2020-06-19",131.130004882812,131.240005493164,127.900001525879,130.190002441406,4239900,127.005577087402
"2020-06-22",131.020004272461,131.860000610352,128.800003051758,129.720001220703,2869200,126.547058105469
"2020-06-23",131.320007324219,133.600006103516,130.199996948242,130.600006103516,2553400,127.405548095703
"2020-06-24",130.550003051758,131.600006103516,128.649993896484,130.869995117188,2208900,127.668937683105
"2020-06-25",131.479995727539,131.889999389648,129.089996337891,130.740005493164,2174400,127.542129516602
"2020-06-26",130.919998168945,131.380004882812,128.089996337891,130.929992675781,4905100,127.727470397949
"2020-06-29",130.979995727539,132.369995117188,129.199996948242,130.690002441406,1679600,127.493347167969
"2020-06-30",132.610000610352,132.610000610352,130.699996948242,132.050003051758,2177400,128.820053100586
"2020-07-01",132.039993286133,135.520004272461,131.330001831055,135.220001220703,3026300,131.912506103516
"2020-07-02",136.419998168945,136.419998168945,133.470001220703,133.839996337891,1893300,130.566268920898
"2020-07-06",135.470001220703,136.520004272461,133.509994506836,134.270004272461,2322100,130.985763549805
"2020-07-07",133.869995117188,137.419998168945,133.800003051758,134.779998779297,1895900,131.483276367188
"2020-07-08",135.910003662109,136.339996337891,134.509994506836,135.610000610352,1866600,132.292999267578
"2020-07-09",136.360000610352,139.110000610352,136.059997558594,138.770004272461,2312100,135.375732421875
"2020-07-10",139.419998168945,141.25,138.289993286133,140.809997558594,2119800,137.365798950195
"2020-07-13",141.009994506836,141.580001831055,134.770004272461,135.309997558594,2570300,132.000335693359
"2020-07-14",134.199996948242,138.789993286133,133.479995727539,138.529998779297,2409300,135.1416015625
"2020-07-15",137.979995727539,138.979995727539,135.839996337891,138.429992675781,2050900,135.044021606445
"2020-07-16",137.839996337891,138.360000610352,135.75,138.050003051758,1301700,134.673309326172
"2020-07-17",138.179992675781,138.729995727539,136.839996337891,138.309997558594,2040700,134.926956176758
"2020-07-20",139.429992675781,142.309997558594,138.75,141.529998779297,1589700,138.06819152832
"2020-07-21",141.559997558594,141.990005493164,138.889999389648,139.339996337891,1481400,135.931747436523
"2020-07-22",140.949996948242,140.949996948242,137.869995117188,138.300003051758,2057600,134.917190551758
"2020-07-23",139.300003051758,139.570007324219,134.729995727539,135.360000610352,1896400,132.049118041992
"2020-07-24",133.75,136.259994506836,132.720001220703,135.240005493164,1354100,131.932067871094
"2020-07-27",135.490005493164,137.139999389648,134.820007324219,136.160003662109,1819200,132.829544067383
"2020-07-28",135.419998168945,136.309997558594,134.389999389648,134.779998779297,1319800,131.483276367188
"2020-07-29",135.770004272461,136.509994506836,134.690002441406,135.929992675781,1532800,132.605163574219
"2020-07-30",135.699996948242,138.839996337891,135.25,138.589996337891,2717700,135.200119018555
"2020-07-31",142.039993286133,142.839996337891,137.100006103516,141.619995117188,4301200,138.155960083008
"2020-08-03",141.550003051758,143.429992675781,139.550003051758,142.360000610352,2233800,138.877868652344
"2020-08-04",143.240005493164,146.5,143.100006103516,146.320007324219,2680300,142.74104309082
"2020-08-05",145.820007324219,146.339996337891,143.259994506836,146.179992675781,1936900,142.604431152344
"2020-08-06",146.330001831055,147.360000610352,144.5,146.949996948242,1671700,143.355590820312
"2020-08-07",146.429992675781,146.839996337891,142.320007324219,143.990005493164,1514800,140.468048095703
"2020-08-10",142.770004272461,143.990005493164,139.5,140.699996948242,1378300,137.258499145508
"2020-08-11",141.149993896484,141.149993896484,135.559997558594,135.699996948242,2221700,132.380783081055
"2020-08-12",136.880004882812,140.300003051758,136.179992675781,139.899993896484,1714200,136.478042602539
"2020-08-13",141.119995117188,142.850006103516,140.580001831055,141.770004272461,1191200,138.302322387695
"2020-08-14",141.639999389648,142.009994506836,139.949996948242,140.429992675781,1904200,136.995086669922
"2020-08-17",139.25,140.970001220703,138.309997558594,140.449996948242,1481000,137.014633178711
"2020-08-18",140.600006103516,142.740005493164,140.160003662109,142.580001831055,1413900,139.092544555664
"2020-08-19",142.279998779297,143.619995117188,141.070007324219,141.860000610352,1816600,138.390106201172
"2020-08-20",141.619995117188,143.960006713867,141.050003051758,143.479995727539,1268100,139.970520019531
"2020-08-21",142.759994506836,142.990005493164,140.839996337891,141.210006713867,1940000,137.75602722168
"2020-08-24",142.270004272461,142.839996337891,141.210006713867,142.330001831055,1842600,138.8486328125
"2020-08-25",142.009994506836,142.399993896484,141,142.210006713867,857600,138.731582641602
"2020-08-26",142.059997558594,144.5,142.059997558594,143.630004882812,1580500,140.116821289062
"2020-08-27",143.380004882812,143.740005493164,139.850006103516,141.770004272461,1923000,138.302322387695
"2020-08-28",142.339996337891,142.339996337891,140.009994506836,140.869995117188,1553800,137.424331665039
"2020-08-31",141.080001831055,141.110000610352,138.089996337891,139.470001220703,2727200,136.058563232422
"2020-09-01",140.740005493164,140.740005493164,137.080001831055,138.289993286133,2710100,134.907455444336
"2020-09-02",138,140.300003051758,136.639999389648,139.559997558594,2337400,136.146347045898
"2020-09-03",138.240005493164,138.240005493164,131.220001220703,132.820007324219,3430500,129.571243286133
"2020-09-04",131.630004882812,132.649993896484,126.910003662109,130.130004882812,2429700,126.947052001953
"2020-09-08",127.459999084473,127.5,123.330001831055,124.300003051758,4622600,121.259628295898
"2020-09-09",126.540000915527,129.520004272461,124.889999389648,128.699996948242,2776500,125.552024841309
"2020-09-10",129.880004882812,131.130004882812,126.339996337891,127.26000213623,2460000,124.147239685059
"2020-09-11",127.98999786377,128.389999389648,124.400001525879,126.019996643066,1746600,122.937568664551
"2020-09-14",127.930000305176,128.009994506836,125.930000305176,126.180000305176,1376900,123.093650817871
"2020-09-15",127.98999786377,129.860000610352,127.5,128.330001831055,2129600,125.191062927246
"2020-09-16",128.990005493164,129.520004272461,126.470001220703,126.73999786377,1832200,123.639953613281
"2020-09-17",124.220001220703,126.540000915527,123.540000915527,125.26000213623,2151800,122.196151733398
"2020-09-18",125.48999786377,126.699996948242,123.370002746582,125.900001525879,3402700,122.820495605469
"2020-09-21",124.330001831055,128.470001220703,124.150001525879,128.289993286133,2017400,125.15202331543
"2020-09-22",129.839996337891,131.220001220703,128.460006713867,131.020004272461,2081900,127.815277099609
"2020-09-23",131.570007324219,132.320007324219,127.940002441406,128.419998168945,2444400,125.278854370117
"2020-09-24",128.210006713867,130.309997558594,128.089996337891,129.320007324219,2001500,126.156852722168
"2020-09-25",129.509994506836,132.009994506836,128.690002441406,131.190002441406,1915600,127.981109619141
"2020-09-28",133.360000610352,133.850006103516,130.869995117188,132.279998779297,1796500,129.044464111328
"2020-09-29",132.059997558594,132.429992675781,129.5,130.020004272461,1793500,126.839714050293
"2020-09-30",129.729995727539,131.990005493164,129.449996948242,130.410003662109,2164200,127.220184326172
"2020-10-01",132.070007324219,134.059997558594,131.460006713867,132.779998779297,1868800,129.5322265625
"2020-10-02",131.369995117188,132.240005493164,127.709999084473,129.070007324219,1751200,125.912963867188
"2020-10-05",130.089996337891,132.949996948242,129.070007324219,130.720001220703,1270100,127.522621154785
"2020-10-06",130.360000610352,130.399993896484,124.519996643066,124.839996337891,3753700,121.786415100098
"2020-10-07",126.410003662109,126.5,123.970001220703,125.01000213623,3257500,121.952278137207
"2020-10-08",126.099998474121,126.379997253418,124.419998168945,125.98999786377,1959600,122.908302307129
"2020-10-09",126.860000610352,128.440002441406,125.919998168945,127.449996948242,1991700,124.332588195801
"2020-10-12",128.979995727539,132.070007324219,127.830001831055,130.880004882812,2106600,127.678718566895
"2020-10-13",131.869995117188,133.539993286133,130.160003662109,132.940002441406,2117300,129.688339233398
"2020-10-14",133.789993286133,133.860000610352,131.740005493164,132.75,2520500,129.502944946289
"2020-10-15",131.070007324219,132.410003662109,129.880004882812,131.339996337891,1900100,128.127410888672
"2020-10-16",132.5,133.259994506836,131.050003051758,131.919998168945,1925000,128.693237304688
"2020-10-19",133.139999389648,133.889999389648,129.509994506836,129.869995117188,1454300,126.693405151367
"2020-10-20",130.419998168945,130.600006103516,127.089996337891,127.360000610352,2249200,124.244773864746
"2020-10-21",127.980003356934,129.449996948242,127.300003051758,127.650001525879,2200800,124.527709960938
"2020-10-22",127.779998779297,128.009994506836,125.400001525879,126.919998168945,1791800,123.815559387207
"2020-10-23",127.23999786377,127.650001525879,125.529998779297,126.769996643066,1215200,123.669219970703
"2020-10-26",126.410003662109,127.5,125.029998779297,126.680000305176,2166000,123.581428527832
"2020-10-27",127.360000610352,127.580001831055,126.099998474121,126.620002746582,1452800,123.522895812988
"2020-10-28",125.620002746582,127.069999694824,124.809997558594,125.599998474121,2079600,122.52783203125
"2020-10-29",125.790000915527,126.169998168945,122.769996643066,123.900001525879,2633500,120.869422912598
"2020-10-30",122.98999786377,124.089996337891,118.519996643066,119.830001831055,3312900,116.898986816406
"2020-11-02",120.940002441406,121.059997558594,117.790000915527,119.809997558594,2650000,116.879447937012
"2020-11-03",120.75,121.459999084473,119.400001525879,120.73999786377,2022200,117.786712646484
"2020-11-04",124.879997253418,126.980003356934,123.720001220703,125.309997558594,2594800,122.244918823242
"2020-11-05",128.880004882812,128.880004882812,126.279998779297,128.330001831055,3291700,125.191062927246
"2020-11-06",119.5,120.699996948242,114.529998779297,119.190002441406,12151100,116.274635314941
"2020-11-09",116.459999084473,121.300003051758,110.150001525879,116.970001220703,7097200,114.108947753906
"2020-11-10",116.98999786377,120.529998779297,114.779998779297,118.930000305176,4454200,116.020988464355
"2020-11-11",120.300003051758,120.639999389648,117.589996337891,119.779998779297,3572900,116.850204467773
"2020-11-12",120.930000305176,122.319999694824,118.970001220703,119.319999694824,2339800,116.401443481445
"2020-11-13",120.220001220703,121.459999084473,119.370002746582,120.800003051758,2110900,117.845252990723
"2020-11-16",119.25,120.709999084473,117.550003051758,118.599998474121,3069300,115.699058532715
"2020-11-17",119.330001831055,120.650001525879,118.050003051758,118.519996643066,2954200,115.621002197266
"2020-11-18",118.339996337891,118.580001831055,116.650001525879,116.839996337891,2509200,113.982093811035
"2020-11-19",116.73999786377,121.519996643066,116.410003662109,120.139999389648,2839200,117.201370239258
"2020-11-20",119.529998779297,123,119.099998474121,121.870002746582,3186800,118.88907623291
"2020-11-23",122.029998779297,123.389999389648,120.440002441406,121.860000610352,2085800,118.879325866699
"2020-11-24",121.48999786377,121.970001220703,119.73999786377,120.25,3471800,117.308708190918
"2020-11-25",120.809997558594,123.559997558594,120.599998474121,121.51000213623,2850900,118.537879943848
"2020-11-27",123.580001831055,125,122.410003662109,124.169998168945,2489400,121.132820129395
"2020-11-30",124.769996643066,128.399993896484,123.269996643066,127.75,10085200,124.62525177002
"2020-12-01",127.580001831055,128,125.660003662109,127.23999786377,2826200,124.293121337891
"2020-12-02",127.029998779297,129.75,126.480003356934,129.539993286133,1905700,126.53987121582
"2020-12-03",130.5,130.869995117188,128.179992675781,128.380004882812,2352200,125.406730651855
"2020-12-04",126.419998168945,129.149993896484,126.25,128.690002441406,2743100,125.709541320801
"2020-12-07",129.190002441406,130.979995727539,128.880004882812,130.839996337891,2671200,127.809722900391
"2020-12-08",130.429992675781,132.539993286133,129.720001220703,132.149993896484,2835800,129.089385986328
"2020-12-09",131.559997558594,133.630004882812,130.839996337891,133.169998168945,4229400,130.085784912109
"2020-12-10",131.660003662109,135.369995117188,131.25,134.679992675781,2903800,131.560806274414
"2020-12-11",134.779998779297,137.110000610352,134.630004882812,135.800003051758,3195700,132.654907226562
"2020-12-14",138.5,138.589996337891,136.600006103516,137.539993286133,3356900,134.354598999023
"2020-12-15",137.809997558594,140.800003051758,137.110000610352,140.660003662109,3394600,137.402313232422
"2020-12-16",139.5,143.449996948242,139.330001831055,141.600006103516,4029200,138.320541381836
"2020-12-17",141.949996948242,142.5,138.320007324219,139.850006103516,3625700,136.611114501953
"2020-12-18",140.660003662109,142.970001220703,139.580001831055,142.610000610352,4874000,139.307174682617
"2020-12-21",141.630004882812,142.369995117188,138.970001220703,141.009994506836,2631100,137.744216918945
"2020-12-22",141.240005493164,141.720001220703,138.690002441406,139.429992675781,2102900,136.200805664062
"2020-12-23",139.520004272461,142.389999389648,138.630004882812,141.509994506836,1762400,138.232620239258
"2020-12-24",141.320007324219,142.199996948242,140.779998779297,141.809997558594,688100,138.525665283203
"2020-12-28",142.330001831055,142.550003051758,138.779998779297,140.720001220703,1756100,137.460906982422
"2020-12-29",141,142.130004882812,140.279998779297,140.699996948242,1188400,137.441390991211
"2020-12-30",141.389999389648,142.630004882812,140.889999389648,142.050003051758,1684500,138.760147094727
"2020-12-31",141.910003662109,143.860000610352,141.910003662109,143.600006103516,1689900,140.274215698242
"2021-01-04",143.440002441406,143.649993896484,138.160003662109,139.509994506836,3587000,136.278945922852
"2021-01-05",140.229995727539,141.399993896484,138.490005493164,141.320007324219,2117800,138.047027587891
"2021-01-06",138.520004272461,140.199996948242,136.389999389648,136.800003051758,2398500,133.631698608398
"2021-01-07",137.330001831055,140.869995117188,137,140.740005493164,2936200,137.480484008789
"2021-01-08",140.860000610352,142,139.929992675781,141.860000610352,1902700,138.57453918457
"2021-01-11",141.520004272461,141.720001220703,139.309997558594,141.220001220703,2589800,137.94938659668
"2021-01-12",141.089996337891,141.800003051758,137.300003051758,139.059997558594,2166700,135.839385986328
"2021-01-13",138.570007324219,138.949996948242,134.630004882812,136.339996337891,3696500,133.182373046875
"2021-01-14",136.830001831055,139.380004882812,136.130004882812,138.940002441406,3511800,135.72216796875
"2021-01-15",139.259994506836,140.660003662109,137.910003662109,139,2443700,135.78076171875
"2021-01-19",139.410003662109,143,138,141.429992675781,2693300,138.154449462891
"2021-01-20",142.429992675781,145.919998168945,141.789993286133,145.600006103516,3288400,142.227920532227
"2021-01-21",145.610000610352,147.279998779297,144.740005493164,145.970001220703,3014000,142.589324951172
"2021-01-22",144.979995727539,146.479995727539,144.509994506836,146,3369200,142.618667602539
"2021-01-25",148.809997558594,150.300003051758,145.380004882812,146.300003051758,3728600,142.911712646484
"2021-01-26",146.360000610352,146.960006713867,145.190002441406,146.300003051758,3660300,142.911712646484
"2021-01-27",145.830001831055,148.929992675781,144.539993286133,146.229995727539,4368100,142.843292236328
"2021-01-28",146.199996948242,146.630004882812,142.899993896484,143.009994506836,3276700,139.697860717773
"2021-01-29",141,144.570007324219,140.470001220703,143.199996948242,3665400,139.883483886719
"2021-02-01",143.789993286133,147.289993286133,143.529998779297,145.869995117188,4123100,142.491683959961
"2021-02-02",146.149993896484,150.300003051758,146.149993896484,148.970001220703,4185700,145.519836425781
"2021-02-03",144.360000610352,144.610000610352,138.039993286133,140.820007324219,6695600,137.558609008789
"2021-02-04",140.559997558594,142.149993896484,137.759994506836,138.630004882812,3930200,135.419372558594
"2021-02-05",139.910003662109,142.470001220703,139.300003051758,141.220001220703,3899200,137.94938659668
"2021-02-08",142,142.490005493164,139.339996337891,142.460006713867,2538400,139.16064453125
"2021-02-09",142.570007324219,148.229995727539,142.429992675781,146.110000610352,4517900,142.726135253906
"2021-02-10",146.949996948242,147.410003662109,144.119995117188,144.610000610352,2827100,141.260864257812
"2021-02-11",145.330001831055,147.940002441406,144.610000610352,147.330001831055,2592700,143.917831420898
"2021-02-12",146.820007324219,147.839996337891,145.039993286133,147.740005493164,1666100,144.318359375
"2021-02-16",146.850006103516,147.910003662109,144.619995117188,145.779998779297,2526400,142.403747558594
"2021-02-17",145.070007324219,146.029998779297,143.369995117188,145.830001831055,1653900,142.452621459961
"2021-02-18",146.050003051758,148.410003662109,144.179992675781,147.410003662109,2087500,143.996017456055
"2021-02-19",147.679992675781,148.979995727539,145.440002441406,145.949996948242,2144000,142.569808959961
"2021-02-22",144.660003662109,145.399993896484,142,142.259994506836,1833100,138.965286254883
"2021-02-23",140.229995727539,141.970001220703,136.190002441406,141.169998168945,2787000,137.900512695312
"2021-02-24",138.300003051758,139.619995117188,136.929992675781,137.679992675781,3735500,134.491348266602
"2021-02-25",137.25,138.960006713867,134.100006103516,135.240005493164,3042600,132.107849121094
"2021-02-26",135.710006713867,137.830001831055,133.910003662109,133.970001220703,3646600,130.867279052734
"2021-03-01",134.839996337891,137.860000610352,134.759994506836,137.270004272461,2867400,134.090850830078
"2021-03-02",137.149993896484,138.279998779297,135.600006103516,136.820007324219,2720500,133.816986083984
"2021-03-03",135.929992675781,136.75,132.720001220703,133.050003051758,2778500,130.12971496582
"2021-03-04",132.570007324219,134.770004272461,130.509994506836,131.289993286133,2938300,128.408340454102
"2021-03-05",131.529998779297,132.929992675781,129.509994506836,132.600006103516,2511000,129.689636230469
"2021-03-08",131.990005493164,132.520004272461,127.169998168945,127.209999084473,2182200,124.417907714844
"2021-03-09",130.240005493164,133.039993286133,129.970001220703,130.929992675781,2936700,128.056243896484
"2021-03-10",132.639999389648,132.639999389648,129.809997558594,130.119995117188,1842300,127.264015197754
"2021-03-11",132.460006713867,132.809997558594,131,131.339996337891,2218100,128.457260131836
"2021-03-12",129.929992675781,131,129.210006713867,130.490005493164,1327700,127.625930786133
